"","index","trip_id","highway","highway_val","car_construction_year","car_engine_displ","car_manufacturer","time_type","lit","time_diff","throttle_position_avg","throttle_position_diff_avg","speed_avg","rpm_avg","rpm_diff_avg","acceleration_avg","deceleration_avg","distance","cycleway","intake_temp_avg","engine_load_avg","engine_load_diff_avg","intake_pressure_avg","co2_emission_per_dist","outliers"
"36",0.0383211678832117,"52e39afce4b0d8e8c2265fdc","tertiary",0.5,0,1,"AUDI","daylight","no",0.0301418439716313,0.0682841390121206,0.171929824561403,0.140495863581492,0.204696186892581,0.266305999277711,0.184750764212767,0.434743939035042,0.0047556852557238,"no",0.497626259136063,0.265998643530025,0.560944843108869,0.147677715874668,0.116968735703946,FALSE
"37",0.0401459854014599,"52e39afce4b0d8e8c2265fdc","unclassified",0.375,0,1,"AUDI","daylight","no",0.00709219858156031,0.0547319083068424,0.0105263157894737,0.396694203053625,0.487799699412099,0.0321952652036114,0,0.0704990171408176,0.00501501096633267,"no",0.497626259136063,0.035909817555771,0.67193276893383,0.0776243362112661,0.180988907906377,FALSE
"38",0.041970802919708,"52e39afce4b0d8e8c2265fdc","unclassified",0.375,0,1,"AUDI","daylight","no",0.00886524822695033,0.105552773451636,0,0.446280978435328,0.462686491497115,0.0663258797824488,0,0.0604277289778437,0.00660673429351822,"no",0.497626259136063,0.494757501417683,0.473623463989971,0.287784475201474,0.382771298048331,FALSE
"39",0.0428832116788321,"52e39afce4b0d8e8c2265fdc","primary",0.75,0,1,"AUDI","daylight","no",0.00531914893617022,0.105552773451636,0.0315789473684211,0.429752053308093,0.436060439731831,0.0481228853404022,0.0763232665272412,0,0.00471097392630847,"no",0.487259045532798,0.446877738207915,0.417313418444001,0.235244440453922,0.314083674336032,FALSE
"40",0.0437956204379562,"52e39afce4b0d8e8c2265fdc","secondary",0.625,0,1,"AUDI","daylight","no",0.0283687943262412,0.0411796776015641,0.0175438596491228,0.363636352799156,0.2749929978032,0.228888732924615,0,0.599241645696949,0.0113997888068409,"no",0.494170521268308,0.265998649998765,0.491577396042317,0.150179622291219,0.149751603497592,FALSE
"41",0.0447080291970803,"52e39afce4b0d8e8c2265fdc","residential",0.25,0,1,"AUDI","daylight","no",0.0567375886524824,0.049649821792363,0.0298245614035087,0.0743801630725546,0.337725589462315,0.532398383309018,0.265011342108476,0.0176247542852044,0.00767086393360287,"no",0.497626259136063,0.248708736584472,0.501778490732194,0.216480142329796,0.262620028462413,FALSE
"42",0.0456204379562044,"52e39afce4b0d8e8c2265fdc","secondary",0.625,0,1,"AUDI","daylight","no",0.0390070921985816,0.0674371245930407,0.0368421052631579,0.268595033317558,0.516695016952833,0.68276270198134,0.0874537428957972,0.322784785623315,0.0128842049434297,"no",0.497626259136063,0.140646782596696,0.54401102687629,0.201468703830496,0.336672797880944,FALSE
"43",0.0465328467153285,"52e39afce4b0d8e8c2265fdc","tertiary",0.5,0,1,"AUDI","daylight","no",0.0177304964539008,0.156373638596429,0.126315789473684,0.243801645626707,0.407316406576126,0.378431388653373,0.365715652109697,0,0.00753672994535692,"no",0.497626259136063,0.506727413110795,0.347537929812627,0.280278755951824,0.298373012571002,FALSE
"44",0.0474452554744526,"52e39afce4b0d8e8c2265fdc","residential",0.25,0,1,"AUDI","daylight","no",0.00531914893617022,0.034403562248925,0,0.371900815362773,0.451794015774953,0.189954550368016,0,0.296095871991434,0.00368261334975603,"no",0.497626259136063,0,0.503002623365135,0.0626128977119655,0.15336765084107,FALSE
"45",0.0492700729927007,"52e39afce4b0d8e8c2265fdc","residential",0.25,0,1,"AUDI","daylight","no",0.0177304964539007,0.064896081335801,0.0473684210526316,0.318181808699261,0.381749345506052,0.0439513657807665,0.040887464211022,0.0211497051422453,0.00832364934306661,"no",0.497626259136063,0.311218412347943,0.528709384841475,0.17519868645672,0.237555928266337,FALSE
"46",0.0501824817518248,"52e39afce4b0d8e8c2265fdc","tertiary",0.5,0,1,"AUDI","daylight","no",0.21985815602837,0.143305416130625,0.0822055137844612,0.454938986835308,0.532392572904281,0.156293457471215,0.0969184336853857,0.0637848250321685,0.125413678815916,"no",0.499107289650815,0.419897859315922,0.503002623365135,0.322453749830811,0.472874226518264,FALSE
"47",0.0510948905109489,"52e39afce4b0d8e8c2265fdc","motorway",1,0,1,"AUDI","daylight","no",0.00709219858156031,0.125881119509553,0.0210526315789474,0.537190066635117,0.56404702946723,0.10576570107355,0,0.140998034281635,0.0067319260158811,"no",0.497626259136063,0.506727413110795,0.503002623365135,0.44540457944413,0.645322948879132,FALSE
"48",0.052007299270073,"52e39afce4b0d8e8c2265fdc","tertiary",0.5,0,1,"AUDI","daylight","no",0.196808510638298,0.0611513860093426,0.0238227146814404,0.442801204724331,0.451157028890617,0.0891993793773889,0.00167375584489564,0.0776549324145099,0.106071557710847,"no",0.50581090145443,0.229528833538542,0.492049868565153,0.135299863077,0.225540694541162,FALSE
"49",0.0529197080291971,"52e39afce4b0d8e8c2265fdc","secondary",0.625,0,1,"AUDI","daylight","no",0.0691489368794327,0.147661490285893,0.0992481203007519,0.42502950327174,0.493289161383189,0.178252625369557,0.236238682108128,0.0100712881629739,0.0337733380462688,"no",0.507993472739328,0.375058087848628,0.498455848983448,0.321024089021354,0.447505460584569,FALSE
"50",0.0538321167883212,"587f22c8e4b04a0d72631224","tertiary",0.5,1,0.467376830892144,"BMW","daylight","no",0.345744681560285,0.187958163976564,0.0490322247368765,0.241811408905739,0.252927248615096,0.162297636476989,0.114697837775175,0.110145654290719,0.098903585876579,"no",0.636121599409033,0.138735825590203,0.496581661931607,0.607142734655724,0.0975617321907352,FALSE
"51",0.0547445255474453,"587f22d0e4b04a0d7263129d","tertiary",0.5,1,0.467376830892144,"BMW","daylight","no",0.138297872340426,0.200986729275327,0.068914380026246,0.309267505391603,0.293834874465626,0.140806131028214,0.0918541381384654,0.215612770827291,0.0515880592737349,"no",0.5349119549244,0.197606456907345,0.511066214584663,0.618049788787642,0.159896339350771,FALSE
"52",0.0556569343065693,"587f22d0e4b04a0d7263129d","secondary",0.625,1,0.467376830892144,"BMW","daylight","no",0.273049645390072,0.222632492701611,0.0622138156844952,0.345636338339301,0.276188697871731,0.170129360991148,0.129290346991057,0.137186743780319,0.117056281097803,"no",0.539095112921223,0.190255259473996,0.495262362833012,0.627213411850691,0.162386750440769,FALSE
