"","index","trip_id","highway","highway_val","car_construction_year","car_engine_displ","car_manufacturer","time_type","lit","time_diff","throttle_position_avg","throttle_position_diff_avg","speed_avg","rpm_avg","rpm_diff_avg","acceleration_avg","deceleration_avg","distance","cycleway","intake_temp_avg","engine_load_avg","engine_load_diff_avg","intake_pressure_avg","co2_emission_per_dist","outliers"
"1",-1.72565678942866,"5777aedae4b0ea24642b864e","secondary",0.459388348911764,0.584823609422746,-0.904969748158452,"AUDI","daylight","no",0.212685343826047,-0.50316863683162,-0.461703285431287,-0.816873319888152,-0.866537644589849,-0.380834121412443,-0.283922113933732,0.00401753894991873,-0.18521127791926,"no",0.412481805382592,-1.08663837702891,0.136292792824805,-1.02763439914673,-0.800097220362568,FALSE
"2",-1.72252879580928,"5777aedae4b0ea24642b864e","residential",-1.06675754340574,0.584823609422746,-0.904969748158452,"AUDI","daylight","no",1.59981247391629,-0.038554060832371,0.257046731449,-0.423114241744936,-0.62992293462454,0.286122393273932,0.154279034380025,0.365653592202881,0.513859458044742,"no",0.605513406186898,-0.968415277554727,0.0397877374657682,-0.639866264436341,-0.597415811583878,FALSE
"3",-1.7194008021899,"5777aedae4b0ea24642b864e","primary",0.968103646350931,0.584823609422746,-0.904969748158452,"AUDI","daylight","no",-0.14917390750184,-0.133040620197388,-0.404860179255453,0.54206075536462,0.728422819282459,-0.499225012064673,-0.748721717246432,-0.317049652747239,-0.047716549159397,"no",0.94132532368433,-0.961368031002328,-0.271210951625356,-0.838868546204179,-0.343288810280072,FALSE
"4",-1.71627280857052,"5777aedae4b0ea24642b864e","tertiary",-0.0493269485274022,0.584823609422746,-0.904969748158452,"AUDI","daylight","no",-0.269793657944471,-0.447791937487649,-0.427171047322267,-0.548292283339781,0.0358251908752227,0.670110375394089,0.0799249462127681,1.16468169583981,-0.29728416382658,"no",0.987216105609371,-1.08519931650956,0.0620434747384085,-1.06044325998534,-0.685983654699664,FALSE
"5",-1.71314481495114,"5777aedae4b0ea24642b864e","service",-1.5754728408449,0.584823609422746,-0.904969748158452,"AUDI","daylight","no",-0.0888640322805251,0.713705257196128,0.908030888933489,-1.61579385951142,-1.64553738523297,-0.527179511370848,-0.104307573554702,-0.457306250701464,-0.423820735368777,"no",1.13188689919523,-0.759772603979896,0.156505795555996,-0.656666101455313,-0.795632093965824,FALSE
"6",-1.71001682133176,"5777aedae4b0ea24642b864e","primary",0.968103646350931,0.584823609422746,-0.904969748158452,"AUDI","daylight","no",-0.691962784493674,0.0305268128938046,-0.362352390022286,-0.0945867475517361,-0.411825625827378,-1.07936972859514,-0.583818384366069,-0.840165133573606,-0.438853312932239,"no",1.32464826439935,-0.143561174434655,-1.29732004869992,0.0385152703863216,-0.242633647060154,FALSE
"7",-1.703760834093,"5777aedde4b0ea24642b8757","primary",0.968103646350931,0.584823609422746,-0.904969748158452,"AUDI","daylight","yes",0.0920655933834206,-0.119573456933138,0.59133422298503,-1.50077565090455,-1.50389621769845,-0.178677865711998,-0.349912290815245,-0.0336182119543013,-0.396308149981351,"no",1.50338026921745,-1.03580007126524,0.00370166012168971,-0.932593618283938,-0.947410438925413,FALSE
"8",-1.70063284047363,"5777aedde4b0ea24642b8757","small_street",-2.08418813828407,0.584823609422746,-0.904969748158452,"AUDI","daylight","no",-0.691962784493674,-0.483722610824735,-0.709436436893251,-0.278697720678796,0.714982837200707,-0.539783968251965,-0.346836418312962,-0.840165133573606,-0.441802467117218,"no",1.5406049597814,-1.71006299230226,0.24240923456634,-1.45098846063641,-0.788645701921853,FALSE
"9",-1.69750484685425,"5777aedde4b0ea24642b8757","residential",-1.06675754340574,0.584823609422746,-0.904969748158452,"AUDI","daylight","no",-0.691962784493674,-0.483722610824735,0.421610352892014,-0.169309099124084,1.02219824422425,1.04616535280759,0.937076249488329,-0.840165133573606,-0.437595380287632,"no",1.5406049597814,-1.56024880247747,3.08708733626943,-1.4884536610808,-0.765296367947192,FALSE
"10",-1.69437685323487,"5777aedde4b0ea24642b8757","tertiary",-0.0493269485274022,0.584823609422746,-0.904969748158452,"AUDI","daylight","no",-0.691962784493674,0.486057929417633,-0.332420831559098,0.182701416790926,1.9889784291176,0.731102644982034,2.23555007900054,-0.840165133573606,-0.428938698854459,"no",1.54060499598395,0.460066522793676,-1.22675713940942,1.11058257243865,1.63009870339651,FALSE
"11",-1.69124885961549,"5777aedde4b0ea24642b8757","primary",0.968103646350931,0.584823609422746,-0.904969748158452,"AUDI","daylight","yes",1.35857297303103,-0.273301631221372,-0.416957905905713,-0.761523715047829,-1.31506915768938,0.197376456091719,-0.177171614285914,0.195305493535799,0.185631558177911,"track",1.3554992660811,-1.05377197532511,-0.0404083423072193,-0.00793825917781577,-0.802891829888972,FALSE
"12",-1.68812086599611,"5777aedde4b0ea24642b8757","tertiary",-0.0493269485274022,0.584823609422746,-0.904969748158452,"AUDI","daylight","no",-0.691962784493674,-0.483722610824735,2.02451939436084,-0.0854527506846882,1.16831923242808,0.156988004496948,0.0399569401110165,-0.840165133573606,-0.437611944060075,"no",1.37863745393263,-1.62143967510266,4.42677108129689,-1.47507783348296,-0.725740651465964,FALSE
"13",-1.68499287237673,"5777aedde4b0ea24642b8757","residential",-1.06675754340574,0.584823609422746,-0.904969748158452,"AUDI","daylight","no",-0.0285541570592098,-0.110556852136494,-0.253041816004791,0.422718827473762,0.681164868931118,-0.425656582972168,-0.624483644975906,0.500587535080235,-0.00104912191027953,"no",1.32304152248974,-0.882344317939733,-0.309281443378731,-0.763672171787821,-0.277965657330377,FALSE
